loss,accuracy,tn,fp,fn,tp,precision_0,precision_1,recall_0,recall_1,f1_0,f1_1,count_0,count_1,auroc,
0.12061816525505444,0.9696675529844948,685124,125,21310,110,0.9698344077436817,0.46808510638297873,0.9998175845568545,0.005135387488328665,0.9845977855589241,0.010159316555068115,685249,21420,0.5024764860225915,
0.12080008959823982,0.9696434964601532,685105,144,21308,112,0.9698363421964205,0.4375,0.9997898574094964,0.00522875816993464,0.9845853375316707,0.01033400996493818,685249,21420,0.5025093077897155,
0.12039852811224518,0.969687364239835,685119,130,21291,129,0.9698602794411177,0.4980694980694981,0.9998102879391287,0.0060224089635854345,0.9846075798740928,0.011900917939019328,685249,21420,0.5029163484513571,
0.12053942512635976,0.9696491568188218,685107,142,21306,114,0.9698391734013955,0.4453125,0.9997927760565868,0.005322128851540616,0.984588211792806,0.010518545857169222,685249,21420,0.5025574524540637,
0.12056609505230996,0.9696774586121649,685117,132,21296,124,0.9698533294262704,0.484375,0.9998073692920384,0.005788982259570495,0.9846025830984823,0.011441225318324415,685249,21420,0.5027981757758044,
0.12056124391774663,0.9696916095088365,685109,140,21278,142,0.9698777015998312,0.5035460992907801,0.999795694703677,0.006629318394024276,0.9846094812149153,0.013086351488342089,685249,21420,0.5032125065488506,
0.12067509871964453,0.9696647228051606,685101,148,21289,131,0.9698622573932247,0.46953405017921146,0.9997840201153158,0.00611577964519141,0.9845958614267062,0.012074289137748283,685249,21420,0.5029498998802536,
0.12046933071334606,0.9696548171774905,685102,147,21297,123,0.9698513163240605,0.45555555555555555,0.9997854794388609,0.005742296918767507,0.9845909310400331,0.011341632088520057,685249,21420,0.5027638881788141,
0.12037060608306138,0.9696534020878232,685090,159,21286,134,0.9698659071089618,0.45733788395904434,0.9997679675563189,0.006255835667600374,0.9845899577831673,0.012342836088978954,685249,21420,0.5030119016119596,
0.12055629542964992,0.9696746284328307,685117,132,21298,122,0.9698505835804733,0.48031496062992124,0.9998073692920384,0.005695611577964519,0.9846011680980467,0.01125772815354803,685249,21420,0.5027514904350014,
0.12049762748226618,0.9696449115498204,685082,167,21284,136,0.9698683118949666,0.44884488448844884,0.9997562929679576,0.006349206349206349,0.9845855355108992,0.012521290797771947,685249,21420,0.5030527496585819,
0.1205414507749857,0.9696859491501679,685103,146,21276,144,0.9698801917950562,0.496551724137931,0.9997869387624061,0.0067226890756302525,0.9846065184086552,0.013265776140027639,685249,21420,0.5032548139190182,
0.12046321558063984,0.9696534020878232,685103,146,21299,121,0.9698486131126469,0.45318352059925093,0.9997869387624061,0.005648926237161531,0.9845902456865981,0.011158758703370684,685249,21420,0.5027179324997838,
0.12040138129633791,0.9696760435224978,685105,144,21285,135,0.9698679199875423,0.4838709677419355,0.9997898574094964,0.0063025210084033615,0.9846016100439842,0.01244296972210701,685249,21420,0.50304618920895,
0.12055127062152456,0.9696732133431635,685090,159,21272,148,0.9698851297210213,0.4820846905537459,0.9997679675563189,0.006909430438842203,0.9845998630364377,0.013623601969899205,685249,21420,0.5033386989975805,
0.12056372259148702,0.9697015151365066,685100,149,21262,158,0.9698992867679745,0.5146579804560261,0.9997825607917706,0.007376283846872082,0.9846142348687961,0.014544115616514015,685249,21420,0.5035794223193213,
0.12041151458251523,0.9696618926258262,685085,164,21275,145,0.9698807973271419,0.4692556634304207,0.9997606709385931,0.00676937441643324,0.9845940921623818,0.013346219338211607,685249,21420,0.5032650226775132,
0.12035374993365659,0.9696788737018321,685093,156,21271,149,0.9698866306889932,0.4885245901639344,0.9997723455269545,0.006956115779645191,0.9846027595315652,0.01371691599539701,685249,21420,0.5033642306532998,
0.12047899607574646,0.969687364239835,685108,141,21280,140,0.9698749129373658,0.498220640569395,0.9997942353801319,0.006535947712418301,0.9846073365396293,0.012902631215151375,685249,21420,0.5031650915462751,
0.12049436876403806,0.9696845340605007,685110,139,21284,136,0.9698695062528844,0.49454545454545457,0.9997971540272222,0.006349206349206349,0.9846059657541482,0.01253745102558193,685249,21420,0.5030731801882143,
0.12054940026488117,0.969687364239835,685118,131,21290,130,0.9698616097212942,0.49808429118773945,0.9998088286155835,0.006069094304388422,0.9846075577530957,0.011992066786587334,685249,21420,0.502938961459986,
0.12041768266113564,0.9696618926258262,685094,155,21284,136,0.9698688237742399,0.46735395189003437,0.9997738048504996,0.006349206349206349,0.984594291430103,0.012528211505688362,685249,21420,0.503061505599853,
0.12054865129380353,0.9696477417291547,685072,177,21272,148,0.9698843622937265,0.4553846153846154,0.999741699732506,0.006909430438842203,0.9845867290220633,0.01361232467233847,685249,21420,0.503325565085674,
0.12045515195326968,0.9696717982534964,685092,157,21275,145,0.9698810958043057,0.48013245033112584,0.9997708862034093,0.00676937441643324,0.9845991997792495,0.013350520209925422,685249,21420,0.5032701303099212,
0.12027664168655924,0.9696477417291547,685081,168,21281,139,0.9698723883787633,0.4527687296416938,0.9997548336444124,0.006489262371615313,0.984586928387315,0.012795139687945874,685249,21420,0.5031220480080139,
0.12048288050218227,0.9696633077154934,685094,155,21283,137,0.9698701967929307,0.4691780821917808,0.9997738048504996,0.006395891690009337,0.9845949989436817,0.012619749447310242,685249,21420,0.5030848482702545,
0.12046229770711657,0.9696760435224978,685101,148,21281,139,0.9698732413906357,0.4843205574912892,0.9997840201153158,0.006489262371615313,0.9846015215240248,0.012806928640530705,685249,21420,0.5031366412434655,
0.12036739043721441,0.9696364210118175,685080,169,21288,132,0.9698627344387062,0.43853820598006643,0.9997533743208673,0.0061624649859943975,0.9845812461330955,0.012154136549882602,685249,21420,0.5029579196534308,
0.12033072445734873,0.9696661378948277,685100,149,21287,133,0.9698649607085068,0.4716312056737589,0.9997825607917706,0.006209150326797385,0.9845965467981571,0.012256934844714773,685249,21420,0.502995855559284,
0.12049010302102468,0.9696887793295023,685097,152,21268,152,0.9698909204164986,0.5,0.9997781828211351,0.007096171802054155,0.9846078007263508,0.013993739642791384,685249,21420,0.5034371773115945,
0.12038523196912515,0.9696548171774905,685089,160,21284,136,0.969868610493323,0.4594594594594595,0.9997665082327738,0.006349206349206349,0.9845906431487861,0.012525326947872535,685249,21420,0.5030578572909901,
0.12032610894308854,0.9696675529844948,685093,156,21279,141,0.9698756462600443,0.47474747474747475,0.9997723455269545,0.0065826330532212885,0.9845970993539189,0.012985218952894046,685249,21420,0.5031774892900879,
