loss,accuracy,tn,fp,fn,tp,precision_0,precision_1,recall_0,recall_1,f1_0,f1_1,count_0,count_1,auroc,
0.5660098790040754,0.7044082225228495,21121,9186,8731,21576,0.707523784001072,0.701384825433977,0.6969017058765302,0.7119147391691688,0.702172576006915,0.706610555273543,30307,30307,0.7044082225228494,
0.5641435114467385,0.7082687167980994,21202,9105,8578,21729,0.7119543317662861,0.7047090873710838,0.6995743557593955,0.7169630778368034,0.7057100537553881,0.7107832714545067,30307,30307,0.7082687167980996,
0.5633095725109668,0.7087306562840268,21263,9044,8611,21696,0.7117560420432483,0.7057905009759271,0.7015870920909361,0.7158742204771175,0.7066349844635349,0.710796599341491,30307,30307,0.7087306562840268,
0.5631708312865339,0.7089946217045567,21235,9072,8567,21740,0.7125360714046037,0.7055692587303648,0.7006632131190814,0.7173260302900321,0.7065497679216092,0.711399073937728,30307,30307,0.7089946217045567,
0.5628595860839012,0.70848318870228,21273,9034,8636,21671,0.7112574810257782,0.7057808174564403,0.7019170488665984,0.7150493285379615,0.7065563969709047,0.7103848423260998,30307,30307,0.70848318870228,
0.5630102279232899,0.7084666908634969,21262,9045,8626,21681,0.7113891862955032,0.7056239015817223,0.7015540964133699,0.7153792853136239,0.7064374117451616,0.7104681074172989,30307,30307,0.7084666908634968,
0.5615960925254031,0.709588543900749,21264,9043,8560,21747,0.7129828326180258,0.7063007469957778,0.7016200877685024,0.7175570000329957,0.707255824782558,0.711884380575151,30307,30307,0.7095885439007491,
0.5624178866160543,0.7096710330946646,21291,9016,8582,21725,0.7127171693502494,0.7067109072574087,0.7025109710627908,0.7168310951265384,0.7075772681954137,0.7117350281745511,30307,30307,0.7096710330946646,
0.5620915291136838,0.710561916388953,21285,9022,8522,21785,0.7140940047639817,0.7071444801506152,0.7023129969973934,0.7188108357805127,0.7081545064377682,0.7129299342212913,30307,30307,0.710561916388953,
0.5618583159570697,0.7087306562840268,21275,9032,8623,21684,0.7115860592681785,0.7059512957416331,0.701983040221731,0.7154782723463227,0.7067519309027489,0.7106828572833195,30307,30307,0.7087306562840269,
0.5612853024967761,0.7087306562840268,21287,9020,8635,21672,0.7114163491745205,0.7061123419783657,0.7023789883525258,0.7150823242155278,0.7068687841405303,0.7105690257217331,30307,30307,0.7087306562840268,
0.5622176158316877,0.7098525093212789,21288,9019,8568,21739,0.7130225080385852,0.7067754730476624,0.7024119840300921,0.7172930346124657,0.7076774761896847,0.7119954147220174,30307,30307,0.7098525093212789,
0.5624494715002364,0.7087966476391593,21335,8972,8679,21628,0.7108349436929433,0.706797385620915,0.7039627808757053,0.7136305144026133,0.7073821720462193,0.7101975142430262,30307,30307,0.7087966476391593,
0.5609504174335758,0.710561916388953,21349,8958,8586,21721,0.7131785535326541,0.7080087356171975,0.7044247203616326,0.7166991124162735,0.708774609076724,0.7123274194077329,30307,30307,0.710561916388953,
0.5610866133880446,0.7117167651037714,21376,8931,8543,21764,0.7144623817640964,0.7090405603518488,0.705315603655921,0.7181179265516218,0.7098595291070301,0.713550375397528,30307,30307,0.7117167651037715,
0.5600796765482964,0.710957864519748,21312,8995,8525,21782,0.7142809263665918,0.7077362965851123,0.7032038802916818,0.718711848747814,0.7086991221069434,0.7131818479470893,30307,30307,0.710957864519748,
0.5615031727723556,0.7104959250338205,21270,9037,8511,21796,0.7142137604512945,0.7069049395128596,0.7018180618338997,0.7191737882337413,0.7079616562375183,0.712986588158325,30307,30307,0.7104959250338206,
0.5598401339279019,0.7104959250338205,21344,8963,8585,21722,0.7131544655685121,0.7079028841453479,0.7042597419738015,0.7167321080938397,0.7086791951656817,0.7122901364113325,30307,30307,0.7104959250338205,
0.5600695099118527,0.710413435839905,21298,9009,8544,21763,0.7136921117887541,0.7072338489535942,0.7027419408057545,0.7180849308740554,0.708174699496251,0.7126180847754547,30307,30307,0.7104134358399049,
0.5594916786883828,0.7111888342627116,21323,8984,8522,21785,0.7144580331713855,0.708017810133576,0.7035668327449104,0.7188108357805127,0.7089706077935894,0.7133735018665268,30307,30307,0.7111888342627116,
0.5589274036265586,0.7124756656877949,21392,8915,8513,21794,0.7153318843002843,0.7096942264482725,0.7058435344969809,0.7191077968786089,0.7105560353417923,0.7143700013111316,30307,30307,0.712475665687795,
0.5595788054351865,0.7110568515524466,21375,8932,8582,21725,0.7135227158927796,0.7086472909939002,0.7052826079783548,0.7168310951265384,0.7093787335722819,0.7127157010694836,30307,30307,0.7110568515524467,
0.5597057279339366,0.7096710330946646,21275,9032,8566,21741,0.7129452766328206,0.706495954245605,0.701983040221731,0.7173590259675983,0.7074216931568796,0.7118860510805503,30307,30307,0.7096710330946646,
0.5590179472159666,0.7098195136437127,21324,8983,8606,21701,0.7124624122953558,0.707241559118759,0.7035998284224767,0.7160391988649487,0.7080033866228398,0.7116131888311391,30307,30307,0.7098195136437128,
0.5600220359893564,0.7123766786550961,21369,8938,8496,21811,0.7155198392767453,0.7093238804513968,0.7050846339129574,0.719668723397235,0.7102639101243102,0.714458857442348,30307,30307,0.7123766786550962,
0.5603179204474579,0.7126076483980599,21335,8972,8448,21859,0.7163482523587281,0.7089941941552333,0.7039627808757053,0.7212525159204144,0.7101015143950742,0.715070823383166,30307,30307,0.7126076483980598,
0.5601667639395537,0.7107928861319167,21349,8958,8572,21735,0.7135122489221617,0.7081419216107907,0.7044247203616326,0.7171610519022008,0.7089393637510794,0.7126229508196721,30307,30307,0.7107928861319167,
0.5592137815027404,0.7105289207113868,21321,8986,8560,21747,0.713530337003447,0.7076107116129242,0.703500841389778,0.7175570000329957,0.7084800957001396,0.7125491480996068,30307,30307,0.7105289207113867,
