loss,accuracy,tn,fp,fn,tp,precision_0,precision_1,recall_0,recall_1,f1_0,f1_1,count_0,count_1,auroc,
0.591956907093703,0.6830582709894363,464524,220654,213669,471509,0.6849436664784213,0.6812109286396413,0.6779610553753915,0.6881554866034811,0.6814344738152711,0.684665598424791,685178,685178,0.6830582709894363,
0.573196952079556,0.7002771542577257,475655,209523,201204,483974,0.7027386796954758,0.6978746843894061,0.694206468975945,0.7063478395395065,0.6984465179727131,0.7020856982247448,685178,685178,0.7002771542577257,
0.5701992148231032,0.7035857835482167,477827,207351,198842,486336,0.7061458408764107,0.7010885312828408,0.6973764481638348,0.7097951189325985,0.7017337483579286,0.705414960855486,685178,685178,0.7035857835482167,
0.5691945553694102,0.7043593051732543,478608,206570,198563,486615,0.7067756888585011,0.7019987449237938,0.6985162979546921,0.7102023123918164,0.7026217217467772,0.7060767011302539,685178,685178,0.7043593051732543,
0.5689982442095752,0.7045891724486192,478784,206394,198424,486754,0.7069969640051506,0.7022367517471017,0.6987731655131951,0.7104051793840432,0.7028610100221229,0.7062973491031875,685178,685178,0.7045891724486193,
0.5685802429072484,0.7050642314843734,478914,206264,197903,487275,0.7075974746497207,0.7025920676414736,0.6989628972325439,0.7111655657362028,0.7032536830164575,0.7068528204120208,685178,685178,0.7050642314843734,
0.5689142499403625,0.704883986350992,478966,206212,198202,486976,0.7073074923800298,0.7025164890332781,0.6990387899202835,0.7107291827817005,0.7031488329690108,0.7065989729868554,685178,685178,0.7048839863509919,
0.5675887396450994,0.7057253735525659,479369,205809,197452,487726,0.7082655532260376,0.703246411500501,0.6996269582502649,0.7118237888548669,0.7039197532450464,0.7075091045054337,685178,685178,0.7057253735525659,
0.5685588506342761,0.7052276926579663,479247,205931,198012,487166,0.7076273626485584,0.7028828576663873,0.6994489023290298,0.7110064829869027,0.7035143643339105,0.7069213328254521,685178,685178,0.7052276926579663,
0.5690617873637988,0.7047927691782281,478656,206522,198017,487161,0.7073667783404983,0.7022818780336263,0.6985863527433747,0.7109991856130816,0.7029491478876911,0.7066136470608713,685178,685178,0.7047927691782281,
0.5684157863025613,0.7051408539094951,479031,206147,197915,487263,0.7076354687079914,0.7027054700682136,0.6991336557799579,0.7111480520390322,0.7033588718795057,0.7069015543440099,685178,685178,0.7051408539094951,
0.5685465657340341,0.7053422614269577,479292,205886,197900,487278,0.7077638247350825,0.7029764961827215,0.6995145786934198,0.7111699441604955,0.7036150238187864,0.7070494840903055,685178,685178,0.7053422614269577,
0.5690054310226252,0.7048095531380167,478671,206507,198009,487169,0.7073816279482178,0.7023004976386671,0.6986082448648381,0.7110108614111953,0.7029675634317234,0.7066288381511022,685178,685178,0.7048095531380166,
0.5694540790113005,0.7044227923254979,478610,206568,198478,486700,0.7068652819131339,0.7020373073616553,0.6985192169042205,0.7103263677467753,0.7026674672934655,0.7061575136059011,685178,685178,0.7044227923254979,
0.5676156419079834,0.7061070262034099,479560,205618,197120,488058,0.7086953951646273,0.7035820757817771,0.6999057179302313,0.7123083344765886,0.7042731327348373,0.7079183147744432,685178,685178,0.7061070262034099,
0.5684765099473853,0.7054721546809735,479077,206101,197507,487671,0.7080820711101652,0.7029268981740399,0.6992007916191121,0.7117435177428347,0.7036134067480221,0.7073077341455456,685178,685178,0.7054721546809734,
0.5683628784908317,0.7054006404175266,478959,206219,197487,487691,0.708052083980096,0.702815927137525,0.6990285735969339,0.7117727072381191,0.7035113952163006,0.7072659612729572,685178,685178,0.7054006404175265,
0.5682573243621801,0.7054473436099816,479122,206056,197586,487592,0.7080188205252487,0.7029386662976034,0.6992664679835021,0.7116282192364611,0.7036154274293149,0.7072567532088894,685178,685178,0.7054473436099816,
0.5688441236540825,0.7053480993260145,479133,206045,197733,487445,0.7078697999308579,0.7028868476834561,0.6992825222059086,0.7114136764461205,0.7035499587384842,0.7071245579066172,685178,685178,0.7053480993260145,
0.5676530599990798,0.7058829968271019,479583,205595,197450,487728,0.7083598583820877,0.7034643304780023,0.6999392858498084,0.7118267078043954,0.7041243977621674,0.7076208142032542,685178,685178,0.7058829968271019,
0.5687370245136893,0.7050138796050077,479071,206107,198129,487049,0.7074291199054932,0.702654236564352,0.6991920347705268,0.7108357244394887,0.7032864594114115,0.7067213026740978,685178,685178,0.7050138796050076,
0.5691325423766137,0.7049708250994632,478761,206417,197878,487300,0.7075575011195039,0.7024478281489426,0.698739597593618,0.7112020526053084,0.7031209039099967,0.7067978344979132,685178,685178,0.7049708250994633,
0.5683113099861047,0.7054013701549087,479300,205878,197827,487351,0.7078435803032518,0.703015886525232,0.6995262544915336,0.7112764858182837,0.70366034037899,0.7071220619164006,685178,685178,0.7054013701549087,
0.5691788081738454,0.7046957141064074,478676,206502,198170,487008,0.7072155261314982,0.7022364493662673,0.6986155422386592,0.7107758859741556,0.7028892295583632,0.7064803639402099,685178,685178,0.7046957141064074,
0.5675135945883665,0.7061019180417352,479509,205669,197076,488102,0.7087195252629012,0.7035491538274157,0.699831284717256,0.7123725513662144,0.7042473616921594,0.7079333608422066,685178,685178,0.7061019180417352,
0.5675005862127366,0.7063872453581405,479706,205472,196882,488296,0.7090075496461657,0.7038318285075126,0.7001188012458076,0.7126556894704734,0.7045351403985707,0.7082162753291282,685178,685178,0.7063872453581406,
0.5681173706023788,0.7054378570240142,479327,205851,197804,487374,0.7078792729914891,0.7030531212809694,0.6995656603101675,0.7113100537378608,0.7036979128817323,0.7071574858731444,685178,685178,0.7054378570240143,
